,imbalanceRatio,Subset,Indicator,Sorted_Features
154,rf_shap_list_ir_1,rf_shap_list_ir_1_subset_27,orderStd,"['X1', 'X4', 'X3', 'X5', 'X2', 'X6']"
155,rf_shap_list_ir_1,rf_shap_list_ir_1_subset_27,orderSum,"['X4', 'X1', 'X5', 'X2', 'X6', 'X3']"
156,rf_shap_list_ir_3,rf_shap_list_ir_3_subset_19,orderMean,"['X4', 'X5', 'X6', 'X1', 'X3', 'X2']"
157,rf_shap_list_ir_3,rf_shap_list_ir_3_subset_19,orderStd,"['X5', 'X4', 'X3', 'X2', 'X1', 'X6']"
158,rf_shap_list_ir_3,rf_shap_list_ir_3_subset_19,orderSum,"['X4', 'X5', 'X6', 'X1', 'X3', 'X2']"
159,rf_shap_list_ir_5,rf_shap_list_ir_5_subset_36,orderMean,"['X4', 'X5', 'X6', 'X3', 'X1', 'X2']"
160,rf_shap_list_ir_5,rf_shap_list_ir_5_subset_36,orderStd,"['X4', 'X5', 'X3', 'X6', 'X1', 'X2']"
161,rf_shap_list_ir_5,rf_shap_list_ir_5_subset_36,orderSum,"['X4', 'X5', 'X6', 'X3', 'X1', 'X2']"
162,rf_shap_list_ir_3,rf_shap_list_ir_3_subset_18,orderMean,"['X4', 'X5', 'X1', 'X6', 'X3', 'X2']"
163,rf_shap_list_ir_3,rf_shap_list_ir_3_subset_18,orderStd,"['X5', 'X4', 'X1', 'X3', 'X2', 'X6']"
164,rf_shap_list_ir_3,rf_shap_list_ir_3_subset_18,orderSum,"['X4', 'X5', 'X1', 'X6', 'X3', 'X2']"
165,rf_shap_list_ir_4,rf_shap_list_ir_4_subset_25,orderMean,"['X4', 'X5', 'X6', 'X1', 'X3', 'X2']"
166,rf_shap_list_ir_4,rf_shap_list_ir_4_subset_25,orderStd,"['X4', 'X5', 'X3', 'X6', 'X2', 'X1']"
167,rf_shap_list_ir_4,rf_shap_list_ir_4_subset_25,orderSum,"['X4', 'X5', 'X6', 'X1', 'X3', 'X2']"
168,rf_shap_list_ir_1,rf_shap_list_ir_1_subset_3,orderMean,"['X4', 'X6', 'X1', 'X2', 'X5', 'X3']"
169,rf_shap_list_ir_1,rf_shap_list_ir_1_subset_3,orderStd,"['X3', 'X4', 'X6', 'X1', 'X2', 'X5']"
