,imbalanceRatio,Subset,feature,Indicator,freq1,freq2,freq3
209,xgb_shap_list_ir_4,xgb_shap_list_ir_4_subset_125,X6,localMax_X6,0.6929841,0.42033017,0.96563816
210,xgb_shap_list_ir_2,xgb_shap_list_ir_2_subset_81,X1,localMax_X1,0.7369443,1.3005499,1.0187471
211,xgb_shap_list_ir_2,xgb_shap_list_ir_2_subset_81,X2,localMax_X2,-0.102642596,1.2411486,0.16611558
212,xgb_shap_list_ir_2,xgb_shap_list_ir_2_subset_81,X3,localMax_X3,-0.31250167,0.020713508,0.13178521
213,xgb_shap_list_ir_2,xgb_shap_list_ir_2_subset_81,X4,localMax_X4,1.3490186,1.6751573,1.0228797
214,xgb_shap_list_ir_2,xgb_shap_list_ir_2_subset_81,X5,localMax_X5,0.7575841,0.37341976,1.1417484
215,xgb_shap_list_ir_2,xgb_shap_list_ir_2_subset_81,X6,localMax_X6,0.5677154,0.8043854,1.0410554
216,xgb_shap_list_ir_3,xgb_shap_list_ir_3_subset_145,X1,localMax_X1,0.5936769,0.06331563,0.85885763
217,xgb_shap_list_ir_3,xgb_shap_list_ir_3_subset_145,X2,localMax_X2,-0.29700744,0.21918547,0.47728193
218,xgb_shap_list_ir_3,xgb_shap_list_ir_3_subset_145,X3,localMax_X3,-0.64651334,1.513391,0.18421912
