,imbalanceRatio,Subset,Indicator,Sorted_Features
162,xgb_shap_list_ir_4,xgb_shap_list_ir_4_subset_146,orderMean,"['X4', 'X5', 'X1', 'X6', 'X2', 'X3']"
163,xgb_shap_list_ir_4,xgb_shap_list_ir_4_subset_146,orderStd,"['X5', 'X4', 'X2', 'X1', 'X6', 'X3']"
164,xgb_shap_list_ir_4,xgb_shap_list_ir_4_subset_146,orderSum,"['X4', 'X5', 'X1', 'X6', 'X2', 'X3']"
165,xgb_shap_list_ir_4,xgb_shap_list_ir_4_subset_88,orderMean,"['X4', 'X5', 'X2', 'X3', 'X6', 'X1']"
166,xgb_shap_list_ir_4,xgb_shap_list_ir_4_subset_88,orderStd,"['X5', 'X2', 'X4', 'X1', 'X6', 'X3']"
167,xgb_shap_list_ir_4,xgb_shap_list_ir_4_subset_88,orderSum,"['X4', 'X5', 'X2', 'X3', 'X6', 'X1']"
168,xgb_shap_list_ir_2,xgb_shap_list_ir_2_subset_54,orderMean,"['X4', 'X5', 'X1', 'X6', 'X2', 'X3']"
169,xgb_shap_list_ir_2,xgb_shap_list_ir_2_subset_54,orderStd,"['X1', 'X5', 'X4', 'X6', 'X2', 'X3']"
170,xgb_shap_list_ir_2,xgb_shap_list_ir_2_subset_54,orderSum,"['X4', 'X5', 'X1', 'X6', 'X2', 'X3']"
171,xgb_shap_list_ir_2,xgb_shap_list_ir_2_subset_147,orderMean,"['X3', 'X6', 'X4', 'X5', 'X1', 'X2']"
172,xgb_shap_list_ir_2,xgb_shap_list_ir_2_subset_147,orderStd,"['X3', 'X6', 'X5', 'X4', 'X2', 'X1']"
173,xgb_shap_list_ir_2,xgb_shap_list_ir_2_subset_147,orderSum,"['X3', 'X6', 'X4', 'X5', 'X1', 'X2']"
174,xgb_shap_list_ir_1,xgb_shap_list_ir_1_subset_30,orderMean,"['X1', 'X6', 'X5', 'X4', 'X3', 'X2']"
175,xgb_shap_list_ir_1,xgb_shap_list_ir_1_subset_30,orderStd,"['X1', 'X2', 'X6', 'X4', 'X5', 'X3']"
176,xgb_shap_list_ir_1,xgb_shap_list_ir_1_subset_30,orderSum,"['X1', 'X6', 'X5', 'X4', 'X3', 'X2']"
177,xgb_shap_list_ir_5,xgb_shap_list_ir_5_subset_93,orderMean,"['X4', 'X5', 'X6', 'X1', 'X2', 'X3']"
178,xgb_shap_list_ir_5,xgb_shap_list_ir_5_subset_93,orderStd,"['X5', 'X4', 'X6', 'X2', 'X1', 'X3']"
