,imbalanceRatio,Subset,Indicator,Sorted_Features
151,lr_shap_list_ir_1,lr_shap_list_ir_1_subset_89,orderStd,"['X3', 'X2', 'X4', 'X5', 'X6', 'X1']"
152,lr_shap_list_ir_1,lr_shap_list_ir_1_subset_89,orderSum,"['X3', 'X2', 'X4', 'X6', 'X5', 'X1']"
153,lr_shap_list_ir_5,lr_shap_list_ir_5_subset_110,orderMean,"['X4', 'X5', 'X3', 'X2', 'X6', 'X1']"
154,lr_shap_list_ir_5,lr_shap_list_ir_5_subset_110,orderStd,"['X5', 'X4', 'X3', 'X2', 'X1', 'X6']"
155,lr_shap_list_ir_5,lr_shap_list_ir_5_subset_110,orderSum,"['X4', 'X5', 'X3', 'X2', 'X6', 'X1']"
156,lr_shap_list_ir_2,lr_shap_list_ir_2_subset_71,orderMean,"['X4', 'X5', 'X3', 'X2', 'X6', 'X1']"
157,lr_shap_list_ir_2,lr_shap_list_ir_2_subset_71,orderStd,"['X5', 'X3', 'X4', 'X2', 'X1', 'X6']"
158,lr_shap_list_ir_2,lr_shap_list_ir_2_subset_71,orderSum,"['X4', 'X5', 'X3', 'X2', 'X6', 'X1']"
159,lr_shap_list_ir_5,lr_shap_list_ir_5_subset_93,orderMean,"['X4', 'X5', 'X2', 'X3', 'X1', 'X6']"
160,lr_shap_list_ir_5,lr_shap_list_ir_5_subset_93,orderStd,"['X5', 'X3', 'X2', 'X4', 'X1', 'X6']"
161,lr_shap_list_ir_5,lr_shap_list_ir_5_subset_93,orderSum,"['X4', 'X5', 'X2', 'X3', 'X1', 'X6']"
162,lr_shap_list_ir_4,lr_shap_list_ir_4_subset_127,orderMean,"['X4', 'X3', 'X5', 'X2', 'X6', 'X1']"
163,lr_shap_list_ir_4,lr_shap_list_ir_4_subset_127,orderStd,"['X3', 'X5', 'X2', 'X4', 'X1', 'X6']"
164,lr_shap_list_ir_4,lr_shap_list_ir_4_subset_127,orderSum,"['X4', 'X3', 'X5', 'X2', 'X6', 'X1']"
165,lr_shap_list_ir_2,lr_shap_list_ir_2_subset_84,orderMean,"['X4', 'X3', 'X6', 'X5', 'X2', 'X1']"
166,lr_shap_list_ir_2,lr_shap_list_ir_2_subset_84,orderStd,"['X3', 'X5', 'X4', 'X2', 'X1', 'X6']"
167,lr_shap_list_ir_2,lr_shap_list_ir_2_subset_84,orderSum,"['X4', 'X3', 'X6', 'X5', 'X2', 'X1']"
168,lr_shap_list_ir_1,lr_shap_list_ir_1_subset_50,orderMean,"['X4', 'X2', 'X3', 'X6', 'X1', 'X5']"
169,lr_shap_list_ir_1,lr_shap_list_ir_1_subset_50,orderStd,"['X2', 'X3', 'X1', 'X4', 'X6', 'X5']"
170,lr_shap_list_ir_1,lr_shap_list_ir_1_subset_50,orderSum,"['X4', 'X2', 'X3', 'X6', 'X1', 'X5']"
171,lr_shap_list_ir_5,lr_shap_list_ir_5_subset_117,orderMean,"['X4', 'X5', 'X3', 'X2', 'X6', 'X1']"
172,lr_shap_list_ir_5,lr_shap_list_ir_5_subset_117,orderStd,"['X3', 'X5', 'X4', 'X2', 'X1', 'X6']"
173,lr_shap_list_ir_5,lr_shap_list_ir_5_subset_117,orderSum,"['X4', 'X5', 'X3', 'X2', 'X6', 'X1']"
174,lr_shap_list_ir_1,lr_shap_list_ir_1_subset_92,orderMean,"['X3', 'X2', 'X6', 'X1', 'X4', 'X5']"
175,lr_shap_list_ir_1,lr_shap_list_ir_1_subset_92,orderStd,"['X3', 'X2', 'X1', 'X5', 'X4', 'X6']"
176,lr_shap_list_ir_1,lr_shap_list_ir_1_subset_92,orderSum,"['X3', 'X2', 'X6', 'X1', 'X4', 'X5']"
177,lr_shap_list_ir_3,lr_shap_list_ir_3_subset_32,orderMean,"['X4', 'X5', 'X1', 'X2', 'X3', 'X6']"
178,lr_shap_list_ir_3,lr_shap_list_ir_3_subset_32,orderStd,"['X5', 'X2', 'X1', 'X3', 'X4', 'X6']"
179,lr_shap_list_ir_3,lr_shap_list_ir_3_subset_32,orderSum,"['X4', 'X5', 'X1', 'X2', 'X3', 'X6']"
180,lr_shap_list_ir_1,lr_shap_list_ir_1_subset_55,orderMean,"['X1', 'X6', 'X4', 'X5', 'X2', 'X3']"
181,lr_shap_list_ir_1,lr_shap_list_ir_1_subset_55,orderStd,"['X1', 'X5', 'X4', 'X2', 'X6', 'X3']"
182,lr_shap_list_ir_1,lr_shap_list_ir_1_subset_55,orderSum,"['X1', 'X6', 'X4', 'X5', 'X2', 'X3']"
183,lr_shap_list_ir_3,lr_shap_list_ir_3_subset_19,orderMean,"['X3', 'X4', 'X5', 'X1', 'X2', 'X6']"
184,lr_shap_list_ir_3,lr_shap_list_ir_3_subset_19,orderStd,"['X3', 'X5', 'X2', 'X1', 'X4', 'X6']"
185,lr_shap_list_ir_3,lr_shap_list_ir_3_subset_19,orderSum,"['X3', 'X4', 'X5', 'X1', 'X2', 'X6']"
186,lr_shap_list_ir_2,lr_shap_list_ir_2_subset_70,orderMean,"['X2', 'X4', 'X3', 'X5', 'X6', 'X1']"
187,lr_shap_list_ir_2,lr_shap_list_ir_2_subset_70,orderStd,"['X2', 'X3', 'X4', 'X5', 'X1', 'X6']"
188,lr_shap_list_ir_2,lr_shap_list_ir_2_subset_70,orderSum,"['X2', 'X4', 'X3', 'X5', 'X6', 'X1']"
189,lr_shap_list_ir_2,lr_shap_list_ir_2_subset_20,orderMean,"['X3', 'X2', 'X4', 'X5', 'X6', 'X1']"
190,lr_shap_list_ir_2,lr_shap_list_ir_2_subset_20,orderStd,"['X3', 'X2', 'X4', 'X5', 'X1', 'X6']"
191,lr_shap_list_ir_2,lr_shap_list_ir_2_subset_20,orderSum,"['X3', 'X2', 'X4', 'X5', 'X6', 'X1']"
192,lr_shap_list_ir_2,lr_shap_list_ir_2_subset_139,orderMean,"['X2', 'X4', 'X5', 'X1', 'X3', 'X6']"
193,lr_shap_list_ir_2,lr_shap_list_ir_2_subset_139,orderStd,"['X2', 'X5', 'X3', 'X1', 'X4', 'X6']"
194,lr_shap_list_ir_2,lr_shap_list_ir_2_subset_139,orderSum,"['X2', 'X4', 'X5', 'X1', 'X3', 'X6']"
195,lr_shap_list_ir_1,lr_shap_list_ir_1_subset_40,orderMean,"['X2', 'X4', 'X5', 'X3', 'X1', 'X6']"
196,lr_shap_list_ir_1,lr_shap_list_ir_1_subset_40,orderStd,"['X2', 'X3', 'X5', 'X4', 'X1', 'X6']"
197,lr_shap_list_ir_1,lr_shap_list_ir_1_subset_40,orderSum,"['X2', 'X4', 'X5', 'X3', 'X1', 'X6']"
