,index,shapMean,shapStd,shapSum,subset,imbalance_ratio
105,Glucose,0.27882446965717544,1.231831331657912,142.20047952515947,mlp_shap_list_ir_5_subset_123,mlp_shap_list_ir_5
106,BloodPressure,0.28031724508248007,1.706922462895661,142.96179499206482,mlp_shap_list_ir_5_subset_123,mlp_shap_list_ir_5
107,SkinThickness,0.40962238552975455,2.746208371961481,208.9074166201748,mlp_shap_list_ir_5_subset_123,mlp_shap_list_ir_5
108,Insulin,0.6486793348231432,3.3049729902792313,330.826460759803,mlp_shap_list_ir_5_subset_123,mlp_shap_list_ir_5
109,BMI,0.11178962100567814,0.3602602039231747,57.012706712895856,mlp_shap_list_ir_5_subset_123,mlp_shap_list_ir_5
110,DiabetesPedigreeFunction,0.14429166095756246,0.7383443238807396,73.58874708835685,mlp_shap_list_ir_5_subset_123,mlp_shap_list_ir_5
111,Age,0.25994491911606077,1.0479635743344398,132.57190874919098,mlp_shap_list_ir_5_subset_123,mlp_shap_list_ir_5
112,Pregnancies,0.015189144359457445,0.06761403961720196,7.746463623323296,mlp_shap_list_ir_1_subset_49,mlp_shap_list_ir_1
113,Glucose,0.043387729542275336,0.09857402752787599,22.127742066560423,mlp_shap_list_ir_1_subset_49,mlp_shap_list_ir_1
114,BloodPressure,0.028906117083194106,0.1140613976519404,14.742119712428995,mlp_shap_list_ir_1_subset_49,mlp_shap_list_ir_1
115,SkinThickness,0.0203341865924351,0.05712272240756826,10.370435162141902,mlp_shap_list_ir_1_subset_49,mlp_shap_list_ir_1
116,Insulin,0.0560159489507181,0.12004069311547325,28.56813396486623,mlp_shap_list_ir_1_subset_49,mlp_shap_list_ir_1
117,BMI,0.010776868754650608,0.04422285576389376,5.49620306487181,mlp_shap_list_ir_1_subset_49,mlp_shap_list_ir_1
118,DiabetesPedigreeFunction,0.0025577407896281144,0.010164334515468183,1.3044478027103383,mlp_shap_list_ir_1_subset_49,mlp_shap_list_ir_1
119,Age,0.014994965770149743,0.04126043502991573,7.647432542776369,mlp_shap_list_ir_1_subset_49,mlp_shap_list_ir_1
