,imbalanceRatio,Subset,Indicator,Sorted_Features
60,lr_shap_list_ir_2,lr_shap_list_ir_2_subset_39,orderMean,"['BMI', 'Glucose', 'Age', 'DiabetesPedigreeFunction', 'BloodPressure', 'Insulin', 'SkinThickness', 'Pregnancies']"
61,lr_shap_list_ir_2,lr_shap_list_ir_2_subset_39,orderStd,"['BMI', 'Glucose', 'Age', 'BloodPressure', 'DiabetesPedigreeFunction', 'Insulin', 'SkinThickness', 'Pregnancies']"
62,lr_shap_list_ir_2,lr_shap_list_ir_2_subset_39,orderSum,"['BMI', 'Glucose', 'Age', 'DiabetesPedigreeFunction', 'BloodPressure', 'Insulin', 'SkinThickness', 'Pregnancies']"
63,lr_shap_list_ir_4,lr_shap_list_ir_4_subset_143,orderMean,"['Glucose', 'BMI', 'Age', 'Pregnancies', 'DiabetesPedigreeFunction', 'BloodPressure', 'SkinThickness', 'Insulin']"
64,lr_shap_list_ir_4,lr_shap_list_ir_4_subset_143,orderStd,"['Glucose', 'BMI', 'Age', 'DiabetesPedigreeFunction', 'Pregnancies', 'BloodPressure', 'Insulin', 'SkinThickness']"
65,lr_shap_list_ir_4,lr_shap_list_ir_4_subset_143,orderSum,"['Glucose', 'BMI', 'Age', 'Pregnancies', 'DiabetesPedigreeFunction', 'BloodPressure', 'SkinThickness', 'Insulin']"
66,lr_shap_list_ir_1,lr_shap_list_ir_1_subset_73,orderMean,"['BMI', 'Glucose', 'Age', 'Pregnancies', 'DiabetesPedigreeFunction', 'Insulin', 'BloodPressure', 'SkinThickness']"
67,lr_shap_list_ir_1,lr_shap_list_ir_1_subset_73,orderStd,"['BMI', 'Glucose', 'Age', 'Pregnancies', 'DiabetesPedigreeFunction', 'BloodPressure', 'Insulin', 'SkinThickness']"
68,lr_shap_list_ir_1,lr_shap_list_ir_1_subset_73,orderSum,"['BMI', 'Glucose', 'Age', 'Pregnancies', 'DiabetesPedigreeFunction', 'Insulin', 'BloodPressure', 'SkinThickness']"
69,lr_shap_list_ir_1,lr_shap_list_ir_1_subset_155,orderMean,"['BMI', 'Pregnancies', 'Glucose', 'SkinThickness', 'Age', 'DiabetesPedigreeFunction', 'Insulin', 'BloodPressure']"
70,lr_shap_list_ir_1,lr_shap_list_ir_1_subset_155,orderStd,"['BMI', 'Pregnancies', 'Glucose', 'Age', 'DiabetesPedigreeFunction', 'SkinThickness', 'Insulin', 'BloodPressure']"
71,lr_shap_list_ir_1,lr_shap_list_ir_1_subset_155,orderSum,"['BMI', 'Pregnancies', 'Glucose', 'SkinThickness', 'Age', 'DiabetesPedigreeFunction', 'Insulin', 'BloodPressure']"
72,lr_shap_list_ir_3,lr_shap_list_ir_3_subset_127,orderMean,"['Glucose', 'BMI', 'Insulin', 'Age', 'SkinThickness', 'Pregnancies', 'DiabetesPedigreeFunction', 'BloodPressure']"
73,lr_shap_list_ir_3,lr_shap_list_ir_3_subset_127,orderStd,"['Glucose', 'BMI', 'Insulin', 'Age', 'SkinThickness', 'Pregnancies', 'DiabetesPedigreeFunction', 'BloodPressure']"
74,lr_shap_list_ir_3,lr_shap_list_ir_3_subset_127,orderSum,"['Glucose', 'BMI', 'Insulin', 'Age', 'SkinThickness', 'Pregnancies', 'DiabetesPedigreeFunction', 'BloodPressure']"
75,lr_shap_list_ir_3,lr_shap_list_ir_3_subset_151,orderMean,"['BMI', 'Glucose', 'Pregnancies', 'DiabetesPedigreeFunction', 'BloodPressure', 'Age', 'Insulin', 'SkinThickness']"
76,lr_shap_list_ir_3,lr_shap_list_ir_3_subset_151,orderStd,"['BMI', 'Glucose', 'DiabetesPedigreeFunction', 'Pregnancies', 'BloodPressure', 'Age', 'Insulin', 'SkinThickness']"
77,lr_shap_list_ir_3,lr_shap_list_ir_3_subset_151,orderSum,"['BMI', 'Glucose', 'Pregnancies', 'DiabetesPedigreeFunction', 'BloodPressure', 'Age', 'Insulin', 'SkinThickness']"
78,lr_shap_list_ir_3,lr_shap_list_ir_3_subset_21,orderMean,"['BMI', 'Glucose', 'Pregnancies', 'DiabetesPedigreeFunction', 'Age', 'SkinThickness', 'BloodPressure', 'Insulin']"
79,lr_shap_list_ir_3,lr_shap_list_ir_3_subset_21,orderStd,"['BMI', 'Glucose', 'Pregnancies', 'DiabetesPedigreeFunction', 'Age', 'BloodPressure', 'SkinThickness', 'Insulin']"
80,lr_shap_list_ir_3,lr_shap_list_ir_3_subset_21,orderSum,"['BMI', 'Glucose', 'Pregnancies', 'DiabetesPedigreeFunction', 'Age', 'SkinThickness', 'BloodPressure', 'Insulin']"
81,lr_shap_list_ir_1,lr_shap_list_ir_1_subset_44,orderMean,"['Pregnancies', 'Age', 'Glucose', 'BMI', 'BloodPressure', 'DiabetesPedigreeFunction', 'SkinThickness', 'Insulin']"
82,lr_shap_list_ir_1,lr_shap_list_ir_1_subset_44,orderStd,"['Age', 'Pregnancies', 'Glucose', 'BloodPressure', 'BMI', 'DiabetesPedigreeFunction', 'SkinThickness', 'Insulin']"
83,lr_shap_list_ir_1,lr_shap_list_ir_1_subset_44,orderSum,"['Pregnancies', 'Age', 'Glucose', 'BMI', 'BloodPressure', 'DiabetesPedigreeFunction', 'SkinThickness', 'Insulin']"
84,lr_shap_list_ir_4,lr_shap_list_ir_4_subset_93,orderMean,"['Glucose', 'BMI', 'Age', 'BloodPressure', 'Pregnancies', 'DiabetesPedigreeFunction', 'Insulin', 'SkinThickness']"
85,lr_shap_list_ir_4,lr_shap_list_ir_4_subset_93,orderStd,"['BMI', 'Glucose', 'Age', 'BloodPressure', 'Pregnancies', 'DiabetesPedigreeFunction', 'Insulin', 'SkinThickness']"
86,lr_shap_list_ir_4,lr_shap_list_ir_4_subset_93,orderSum,"['Glucose', 'BMI', 'Age', 'BloodPressure', 'Pregnancies', 'DiabetesPedigreeFunction', 'Insulin', 'SkinThickness']"
87,lr_shap_list_ir_2,lr_shap_list_ir_2_subset_101,orderMean,"['Glucose', 'Pregnancies', 'DiabetesPedigreeFunction', 'BMI', 'Insulin', 'BloodPressure', 'SkinThickness', 'Age']"
88,lr_shap_list_ir_2,lr_shap_list_ir_2_subset_101,orderStd,"['Glucose', 'Pregnancies', 'DiabetesPedigreeFunction', 'BMI', 'BloodPressure', 'Insulin', 'Age', 'SkinThickness']"
89,lr_shap_list_ir_2,lr_shap_list_ir_2_subset_101,orderSum,"['Glucose', 'Pregnancies', 'DiabetesPedigreeFunction', 'BMI', 'Insulin', 'BloodPressure', 'SkinThickness', 'Age']"
90,lr_shap_list_ir_4,lr_shap_list_ir_4_subset_64,orderMean,"['Glucose', 'BMI', 'DiabetesPedigreeFunction', 'Pregnancies', 'Insulin', 'BloodPressure', 'SkinThickness', 'Age']"
91,lr_shap_list_ir_4,lr_shap_list_ir_4_subset_64,orderStd,"['Glucose', 'BMI', 'DiabetesPedigreeFunction', 'BloodPressure', 'Pregnancies', 'Insulin', 'SkinThickness', 'Age']"
92,lr_shap_list_ir_4,lr_shap_list_ir_4_subset_64,orderSum,"['Glucose', 'BMI', 'DiabetesPedigreeFunction', 'Pregnancies', 'Insulin', 'BloodPressure', 'SkinThickness', 'Age']"
93,lr_shap_list_ir_2,lr_shap_list_ir_2_subset_75,orderMean,"['Glucose', 'BMI', 'Pregnancies', 'DiabetesPedigreeFunction', 'BloodPressure', 'SkinThickness', 'Age', 'Insulin']"
94,lr_shap_list_ir_2,lr_shap_list_ir_2_subset_75,orderStd,"['Glucose', 'BMI', 'Pregnancies', 'DiabetesPedigreeFunction', 'BloodPressure', 'SkinThickness', 'Age', 'Insulin']"
95,lr_shap_list_ir_2,lr_shap_list_ir_2_subset_75,orderSum,"['Glucose', 'BMI', 'Pregnancies', 'DiabetesPedigreeFunction', 'BloodPressure', 'SkinThickness', 'Age', 'Insulin']"
96,lr_shap_list_ir_4,lr_shap_list_ir_4_subset_135,orderMean,"['BMI', 'Glucose', 'Pregnancies', 'Age', 'DiabetesPedigreeFunction', 'SkinThickness', 'Insulin', 'BloodPressure']"
97,lr_shap_list_ir_4,lr_shap_list_ir_4_subset_135,orderStd,"['BMI', 'Glucose', 'Pregnancies', 'DiabetesPedigreeFunction', 'Age', 'SkinThickness', 'BloodPressure', 'Insulin']"
98,lr_shap_list_ir_4,lr_shap_list_ir_4_subset_135,orderSum,"['BMI', 'Glucose', 'Pregnancies', 'Age', 'DiabetesPedigreeFunction', 'SkinThickness', 'Insulin', 'BloodPressure']"
99,lr_shap_list_ir_5,lr_shap_list_ir_5_subset_45,orderMean,"['Glucose', 'BMI', 'Age', 'DiabetesPedigreeFunction', 'Insulin', 'SkinThickness', 'BloodPressure', 'Pregnancies']"
100,lr_shap_list_ir_5,lr_shap_list_ir_5_subset_45,orderStd,"['Glucose', 'BMI', 'Age', 'DiabetesPedigreeFunction', 'Insulin', 'BloodPressure', 'SkinThickness', 'Pregnancies']"
101,lr_shap_list_ir_5,lr_shap_list_ir_5_subset_45,orderSum,"['Glucose', 'BMI', 'Age', 'DiabetesPedigreeFunction', 'Insulin', 'SkinThickness', 'BloodPressure', 'Pregnancies']"
102,lr_shap_list_ir_4,lr_shap_list_ir_4_subset_39,orderMean,"['Glucose', 'Pregnancies', 'BMI', 'BloodPressure', 'DiabetesPedigreeFunction', 'Age', 'SkinThickness', 'Insulin']"
103,lr_shap_list_ir_4,lr_shap_list_ir_4_subset_39,orderStd,"['Glucose', 'BMI', 'Pregnancies', 'BloodPressure', 'DiabetesPedigreeFunction', 'Age', 'Insulin', 'SkinThickness']"
104,lr_shap_list_ir_4,lr_shap_list_ir_4_subset_39,orderSum,"['Glucose', 'Pregnancies', 'BMI', 'BloodPressure', 'DiabetesPedigreeFunction', 'Age', 'SkinThickness', 'Insulin']"
105,lr_shap_list_ir_5,lr_shap_list_ir_5_subset_72,orderMean,"['Glucose', 'BMI', 'Pregnancies', 'DiabetesPedigreeFunction', 'BloodPressure', 'Age', 'SkinThickness', 'Insulin']"
106,lr_shap_list_ir_5,lr_shap_list_ir_5_subset_72,orderStd,"['Glucose', 'BMI', 'DiabetesPedigreeFunction', 'BloodPressure', 'Pregnancies', 'Age', 'Insulin', 'SkinThickness']"
107,lr_shap_list_ir_5,lr_shap_list_ir_5_subset_72,orderSum,"['Glucose', 'BMI', 'Pregnancies', 'DiabetesPedigreeFunction', 'BloodPressure', 'Age', 'SkinThickness', 'Insulin']"
108,lr_shap_list_ir_3,lr_shap_list_ir_3_subset_72,orderMean,"['Glucose', 'Pregnancies', 'BMI', 'DiabetesPedigreeFunction', 'Age', 'SkinThickness', 'BloodPressure', 'Insulin']"
109,lr_shap_list_ir_3,lr_shap_list_ir_3_subset_72,orderStd,"['Glucose', 'Pregnancies', 'BMI', 'DiabetesPedigreeFunction', 'Age', 'BloodPressure', 'Insulin', 'SkinThickness']"
110,lr_shap_list_ir_3,lr_shap_list_ir_3_subset_72,orderSum,"['Glucose', 'Pregnancies', 'BMI', 'DiabetesPedigreeFunction', 'Age', 'SkinThickness', 'BloodPressure', 'Insulin']"
111,lr_shap_list_ir_2,lr_shap_list_ir_2_subset_37,orderMean,"['Glucose', 'DiabetesPedigreeFunction', 'Insulin', 'BMI', 'BloodPressure', 'Pregnancies', 'Age', 'SkinThickness']"
112,lr_shap_list_ir_2,lr_shap_list_ir_2_subset_37,orderStd,"['Glucose', 'DiabetesPedigreeFunction', 'Insulin', 'BMI', 'BloodPressure', 'Pregnancies', 'Age', 'SkinThickness']"
113,lr_shap_list_ir_2,lr_shap_list_ir_2_subset_37,orderSum,"['Glucose', 'DiabetesPedigreeFunction', 'Insulin', 'BMI', 'BloodPressure', 'Pregnancies', 'Age', 'SkinThickness']"
114,lr_shap_list_ir_5,lr_shap_list_ir_5_subset_74,orderMean,"['BMI', 'Glucose', 'Pregnancies', 'DiabetesPedigreeFunction', 'SkinThickness', 'BloodPressure', 'Insulin', 'Age']"
115,lr_shap_list_ir_5,lr_shap_list_ir_5_subset_74,orderStd,"['BMI', 'Glucose', 'Pregnancies', 'DiabetesPedigreeFunction', 'BloodPressure', 'SkinThickness', 'Insulin', 'Age']"
116,lr_shap_list_ir_5,lr_shap_list_ir_5_subset_74,orderSum,"['BMI', 'Glucose', 'Pregnancies', 'DiabetesPedigreeFunction', 'SkinThickness', 'BloodPressure', 'Insulin', 'Age']"
117,lr_shap_list_ir_2,lr_shap_list_ir_2_subset_48,orderMean,"['Glucose', 'BMI', 'Pregnancies', 'BloodPressure', 'SkinThickness', 'Age', 'Insulin', 'DiabetesPedigreeFunction']"
118,lr_shap_list_ir_2,lr_shap_list_ir_2_subset_48,orderStd,"['Glucose', 'BMI', 'BloodPressure', 'Pregnancies', 'Age', 'SkinThickness', 'Insulin', 'DiabetesPedigreeFunction']"
119,lr_shap_list_ir_2,lr_shap_list_ir_2_subset_48,orderSum,"['Glucose', 'BMI', 'Pregnancies', 'BloodPressure', 'SkinThickness', 'Age', 'Insulin', 'DiabetesPedigreeFunction']"
120,lr_shap_list_ir_4,lr_shap_list_ir_4_subset_87,orderMean,"['Glucose', 'Pregnancies', 'Age', 'BMI', 'DiabetesPedigreeFunction', 'BloodPressure', 'SkinThickness', 'Insulin']"
121,lr_shap_list_ir_4,lr_shap_list_ir_4_subset_87,orderStd,"['Glucose', 'Pregnancies', 'Age', 'BMI', 'DiabetesPedigreeFunction', 'BloodPressure', 'SkinThickness', 'Insulin']"
122,lr_shap_list_ir_4,lr_shap_list_ir_4_subset_87,orderSum,"['Glucose', 'Pregnancies', 'Age', 'BMI', 'DiabetesPedigreeFunction', 'BloodPressure', 'SkinThickness', 'Insulin']"
123,lr_shap_list_ir_3,lr_shap_list_ir_3_subset_47,orderMean,"['Glucose', 'BMI', 'Age', 'DiabetesPedigreeFunction', 'Insulin', 'BloodPressure', 'Pregnancies', 'SkinThickness']"
124,lr_shap_list_ir_3,lr_shap_list_ir_3_subset_47,orderStd,"['Glucose', 'BMI', 'Age', 'DiabetesPedigreeFunction', 'BloodPressure', 'Insulin', 'Pregnancies', 'SkinThickness']"
125,lr_shap_list_ir_3,lr_shap_list_ir_3_subset_47,orderSum,"['Glucose', 'BMI', 'Age', 'DiabetesPedigreeFunction', 'Insulin', 'BloodPressure', 'Pregnancies', 'SkinThickness']"
126,lr_shap_list_ir_1,lr_shap_list_ir_1_subset_80,orderMean,"['BMI', 'Glucose', 'DiabetesPedigreeFunction', 'Pregnancies', 'SkinThickness', 'BloodPressure', 'Age', 'Insulin']"
127,lr_shap_list_ir_1,lr_shap_list_ir_1_subset_80,orderStd,"['BMI', 'Glucose', 'DiabetesPedigreeFunction', 'BloodPressure', 'Pregnancies', 'SkinThickness', 'Age', 'Insulin']"
