,imbalanceRatio,Subset,Indicator,Sorted_Features
68,xgb_shap_list_ir_4,xgb_shap_list_ir_4_subset_22,orderSum,"['Glucose', 'BMI', 'Age', 'DiabetesPedigreeFunction', 'SkinThickness', 'BloodPressure', 'Insulin', 'Pregnancies']"
69,xgb_shap_list_ir_1,xgb_shap_list_ir_1_subset_124,orderMean,"['Glucose', 'BMI', 'Pregnancies', 'BloodPressure', 'Insulin', 'DiabetesPedigreeFunction', 'SkinThickness', 'Age']"
70,xgb_shap_list_ir_1,xgb_shap_list_ir_1_subset_124,orderStd,"['Glucose', 'BMI', 'BloodPressure', 'Pregnancies', 'SkinThickness', 'Insulin', 'DiabetesPedigreeFunction', 'Age']"
71,xgb_shap_list_ir_1,xgb_shap_list_ir_1_subset_124,orderSum,"['Glucose', 'BMI', 'Pregnancies', 'BloodPressure', 'Insulin', 'DiabetesPedigreeFunction', 'SkinThickness', 'Age']"
72,xgb_shap_list_ir_4,xgb_shap_list_ir_4_subset_148,orderMean,"['Glucose', 'Age', 'BMI', 'DiabetesPedigreeFunction', 'SkinThickness', 'Pregnancies', 'BloodPressure', 'Insulin']"
73,xgb_shap_list_ir_4,xgb_shap_list_ir_4_subset_148,orderStd,"['Glucose', 'Age', 'BMI', 'DiabetesPedigreeFunction', 'Pregnancies', 'BloodPressure', 'SkinThickness', 'Insulin']"
74,xgb_shap_list_ir_4,xgb_shap_list_ir_4_subset_148,orderSum,"['Glucose', 'Age', 'BMI', 'DiabetesPedigreeFunction', 'SkinThickness', 'Pregnancies', 'BloodPressure', 'Insulin']"
75,xgb_shap_list_ir_2,xgb_shap_list_ir_2_subset_106,orderMean,"['Age', 'Glucose', 'BMI', 'DiabetesPedigreeFunction', 'SkinThickness', 'BloodPressure', 'Pregnancies', 'Insulin']"
76,xgb_shap_list_ir_2,xgb_shap_list_ir_2_subset_106,orderStd,"['Age', 'BMI', 'Glucose', 'DiabetesPedigreeFunction', 'BloodPressure', 'SkinThickness', 'Pregnancies', 'Insulin']"
77,xgb_shap_list_ir_2,xgb_shap_list_ir_2_subset_106,orderSum,"['Age', 'Glucose', 'BMI', 'DiabetesPedigreeFunction', 'SkinThickness', 'BloodPressure', 'Pregnancies', 'Insulin']"
78,xgb_shap_list_ir_3,xgb_shap_list_ir_3_subset_53,orderMean,"['Glucose', 'BMI', 'Age', 'Insulin', 'BloodPressure', 'DiabetesPedigreeFunction', 'SkinThickness', 'Pregnancies']"
79,xgb_shap_list_ir_3,xgb_shap_list_ir_3_subset_53,orderStd,"['BMI', 'Glucose', 'Insulin', 'Age', 'BloodPressure', 'DiabetesPedigreeFunction', 'SkinThickness', 'Pregnancies']"
80,xgb_shap_list_ir_3,xgb_shap_list_ir_3_subset_53,orderSum,"['Glucose', 'BMI', 'Age', 'Insulin', 'BloodPressure', 'DiabetesPedigreeFunction', 'SkinThickness', 'Pregnancies']"
81,xgb_shap_list_ir_4,xgb_shap_list_ir_4_subset_56,orderMean,"['Glucose', 'BMI', 'DiabetesPedigreeFunction', 'Age', 'Pregnancies', 'SkinThickness', 'BloodPressure', 'Insulin']"
82,xgb_shap_list_ir_4,xgb_shap_list_ir_4_subset_56,orderStd,"['Glucose', 'BMI', 'DiabetesPedigreeFunction', 'Age', 'Pregnancies', 'SkinThickness', 'Insulin', 'BloodPressure']"
