,index,shapMean,shapStd,shapSum,subset,imbalance_ratio
155,F6attr,0.17167835,0.15672569,429.19586,xgb_shap_list_ir_3_subset_19,xgb_shap_list_ir_3
156,A7attr,0.3108191,0.21913134,777.0477,xgb_shap_list_ir_3_subset_19,xgb_shap_list_ir_3
157,B8attr,0.15457499,0.109904066,386.43747,xgb_shap_list_ir_3_subset_19,xgb_shap_list_ir_3
158,C9attr,0.18259895,0.112195864,456.49738,xgb_shap_list_ir_3_subset_19,xgb_shap_list_ir_3
159,D10attr,0.50171435,0.598922,1254.2859,xgb_shap_list_ir_3_subset_19,xgb_shap_list_ir_3
160,E11attr,1.1710731,0.94124436,2927.6826,xgb_shap_list_ir_3_subset_19,xgb_shap_list_ir_3
161,F12attr,0.46833652,0.35893163,1170.8413,xgb_shap_list_ir_3_subset_19,xgb_shap_list_ir_3
162,A13attr,0.10377494,0.09254449,259.43735,xgb_shap_list_ir_3_subset_19,xgb_shap_list_ir_3
163,B14attr,0.086791955,0.08656346,216.97989,xgb_shap_list_ir_3_subset_19,xgb_shap_list_ir_3
164,C15attr,0.49241045,0.5210101,1231.0261,xgb_shap_list_ir_3_subset_19,xgb_shap_list_ir_3
165,D16attr,0.12908177,0.09534093,322.70444,xgb_shap_list_ir_3_subset_19,xgb_shap_list_ir_3
166,E17attr,0.2488707,0.19719629,622.17676,xgb_shap_list_ir_3_subset_19,xgb_shap_list_ir_3
167,F18attr,0.17084378,0.12042283,427.10944,xgb_shap_list_ir_3_subset_19,xgb_shap_list_ir_3
168,A19attr,0.32158324,0.24556366,803.95807,xgb_shap_list_ir_3_subset_19,xgb_shap_list_ir_3
169,B20attr,0.12845299,0.11325918,321.13248,xgb_shap_list_ir_3_subset_19,xgb_shap_list_ir_3
170,C21attr,0.16086926,0.15477178,402.17316,xgb_shap_list_ir_3_subset_19,xgb_shap_list_ir_3
171,D22attr,0.16774756,0.24906173,419.3689,xgb_shap_list_ir_3_subset_19,xgb_shap_list_ir_3
172,E23attr,0.14118451,0.15510476,352.96127,xgb_shap_list_ir_3_subset_19,xgb_shap_list_ir_3
173,F24attr,0.068456165,0.042295143,171.14041,xgb_shap_list_ir_3_subset_19,xgb_shap_list_ir_3
174,A25attr,0.043742534,0.038266066,109.35634,xgb_shap_list_ir_3_subset_19,xgb_shap_list_ir_3
175,B26attr,0.11826315,0.0952243,295.65787,xgb_shap_list_ir_3_subset_19,xgb_shap_list_ir_3
176,C27attr,0.23244129,0.19145346,581.1032,xgb_shap_list_ir_3_subset_19,xgb_shap_list_ir_3
177,D28attr,0.091114186,0.09332968,227.78546,xgb_shap_list_ir_3_subset_19,xgb_shap_list_ir_3
178,E29attr,0.16886929,0.16124842,422.17322,xgb_shap_list_ir_3_subset_19,xgb_shap_list_ir_3
179,F30attr,0.16923763,0.16111654,423.09406,xgb_shap_list_ir_3_subset_19,xgb_shap_list_ir_3
180,Aattr,0.20878261,0.18344855,521.95654,xgb_shap_list_ir_1_subset_15,xgb_shap_list_ir_1
181,Battr,0.45896524,0.35780755,1147.4131,xgb_shap_list_ir_1_subset_15,xgb_shap_list_ir_1
182,Cattr,0.050141778,0.03639384,125.35445,xgb_shap_list_ir_1_subset_15,xgb_shap_list_ir_1
183,Dattr,0.19777119,0.12122043,494.42798,xgb_shap_list_ir_1_subset_15,xgb_shap_list_ir_1
184,Eattr,0.0777953,0.0690034,194.48825,xgb_shap_list_ir_1_subset_15,xgb_shap_list_ir_1
185,Fattr,0.12569082,0.108897574,314.22705,xgb_shap_list_ir_1_subset_15,xgb_shap_list_ir_1
186,A1attr,0.16772836,0.13531521,419.32092,xgb_shap_list_ir_1_subset_15,xgb_shap_list_ir_1
187,B2attr,0.11113594,0.0864208,277.83984,xgb_shap_list_ir_1_subset_15,xgb_shap_list_ir_1
188,C3attr,1.1367854,0.7041589,2841.9634,xgb_shap_list_ir_1_subset_15,xgb_shap_list_ir_1
189,D4attr,0.07609508,0.06940817,190.2377,xgb_shap_list_ir_1_subset_15,xgb_shap_list_ir_1
190,E5attr,0.38438222,0.36017302,960.95557,xgb_shap_list_ir_1_subset_15,xgb_shap_list_ir_1
191,F6attr,0.1627862,0.08884651,406.96548,xgb_shap_list_ir_1_subset_15,xgb_shap_list_ir_1
192,A7attr,0.5413954,0.46923825,1353.4885,xgb_shap_list_ir_1_subset_15,xgb_shap_list_ir_1
193,B8attr,0.294978,0.20225859,737.445,xgb_shap_list_ir_1_subset_15,xgb_shap_list_ir_1
194,C9attr,0.20365229,0.16827963,509.13074,xgb_shap_list_ir_1_subset_15,xgb_shap_list_ir_1
195,D10attr,0.013693405,0.012320031,34.233513,xgb_shap_list_ir_1_subset_15,xgb_shap_list_ir_1
196,E11attr,0.06509802,0.05606671,162.74504,xgb_shap_list_ir_1_subset_15,xgb_shap_list_ir_1
197,F12attr,0.3687487,0.23012458,921.8717,xgb_shap_list_ir_1_subset_15,xgb_shap_list_ir_1
198,A13attr,0.27140677,0.16160852,678.5169,xgb_shap_list_ir_1_subset_15,xgb_shap_list_ir_1
199,B14attr,0.22680642,0.17165057,567.01605,xgb_shap_list_ir_1_subset_15,xgb_shap_list_ir_1
200,C15attr,0.1775461,0.25866175,443.86523,xgb_shap_list_ir_1_subset_15,xgb_shap_list_ir_1
201,D16attr,0.16495176,0.09194342,412.3794,xgb_shap_list_ir_1_subset_15,xgb_shap_list_ir_1
202,E17attr,0.121012256,0.08519797,302.53064,xgb_shap_list_ir_1_subset_15,xgb_shap_list_ir_1
203,F18attr,0.35932726,0.24451347,898.3182,xgb_shap_list_ir_1_subset_15,xgb_shap_list_ir_1
204,A19attr,0.07039013,0.053360254,175.97531,xgb_shap_list_ir_1_subset_15,xgb_shap_list_ir_1
205,B20attr,0.11966487,0.09859331,299.16217,xgb_shap_list_ir_1_subset_15,xgb_shap_list_ir_1
206,C21attr,0.14416172,0.15651374,360.4043,xgb_shap_list_ir_1_subset_15,xgb_shap_list_ir_1
207,D22attr,0.47185737,0.4380783,1179.6434,xgb_shap_list_ir_1_subset_15,xgb_shap_list_ir_1
208,E23attr,0.10484031,0.084295236,262.10077,xgb_shap_list_ir_1_subset_15,xgb_shap_list_ir_1
209,F24attr,0.1142973,0.09477732,285.74326,xgb_shap_list_ir_1_subset_15,xgb_shap_list_ir_1
210,A25attr,0.09595771,0.09163017,239.89429,xgb_shap_list_ir_1_subset_15,xgb_shap_list_ir_1
211,B26attr,0.0743926,0.07215376,185.9815,xgb_shap_list_ir_1_subset_15,xgb_shap_list_ir_1
212,C27attr,0.27931952,0.15599498,698.2988,xgb_shap_list_ir_1_subset_15,xgb_shap_list_ir_1
213,D28attr,0.0067638564,0.007506546,16.909641,xgb_shap_list_ir_1_subset_15,xgb_shap_list_ir_1
214,E29attr,0.3230266,0.38614926,807.56647,xgb_shap_list_ir_1_subset_15,xgb_shap_list_ir_1
215,F30attr,0.19659191,0.16804636,491.4798,xgb_shap_list_ir_1_subset_15,xgb_shap_list_ir_1
216,Aattr,0.12320945,0.09072703,308.02362,xgb_shap_list_ir_3_subset_67,xgb_shap_list_ir_3
217,Battr,0.1342186,0.13116366,335.5465,xgb_shap_list_ir_3_subset_67,xgb_shap_list_ir_3
218,Cattr,0.15629722,0.22754738,390.74304,xgb_shap_list_ir_3_subset_67,xgb_shap_list_ir_3
219,Dattr,0.199702,0.25707597,499.25497,xgb_shap_list_ir_3_subset_67,xgb_shap_list_ir_3
220,Eattr,0.1542386,0.123910554,385.5965,xgb_shap_list_ir_3_subset_67,xgb_shap_list_ir_3
221,Fattr,0.08044388,0.06739496,201.10971,xgb_shap_list_ir_3_subset_67,xgb_shap_list_ir_3
222,A1attr,0.061816283,0.061078276,154.54071,xgb_shap_list_ir_3_subset_67,xgb_shap_list_ir_3
223,B2attr,0.12283186,0.08670221,307.07965,xgb_shap_list_ir_3_subset_67,xgb_shap_list_ir_3
224,C3attr,0.18699001,0.120926596,467.47504,xgb_shap_list_ir_3_subset_67,xgb_shap_list_ir_3
225,D4attr,0.10652927,0.14555162,266.32318,xgb_shap_list_ir_3_subset_67,xgb_shap_list_ir_3
226,E5attr,0.23768902,0.17212726,594.22253,xgb_shap_list_ir_3_subset_67,xgb_shap_list_ir_3
227,F6attr,0.17211436,0.091047354,430.2859,xgb_shap_list_ir_3_subset_67,xgb_shap_list_ir_3
228,A7attr,0.14006782,0.15696254,350.16953,xgb_shap_list_ir_3_subset_67,xgb_shap_list_ir_3
229,B8attr,0.06871011,0.07314287,171.77528,xgb_shap_list_ir_3_subset_67,xgb_shap_list_ir_3
230,C9attr,0.21024837,0.20603204,525.6209,xgb_shap_list_ir_3_subset_67,xgb_shap_list_ir_3
231,D10attr,0.2294167,0.1802076,573.54175,xgb_shap_list_ir_3_subset_67,xgb_shap_list_ir_3
232,E11attr,1.3657172,1.026194,3414.293,xgb_shap_list_ir_3_subset_67,xgb_shap_list_ir_3
233,F12attr,0.49293223,0.36306155,1232.3306,xgb_shap_list_ir_3_subset_67,xgb_shap_list_ir_3
234,A13attr,0.10926213,0.07431535,273.15533,xgb_shap_list_ir_3_subset_67,xgb_shap_list_ir_3
235,B14attr,0.15642565,0.12729205,391.06415,xgb_shap_list_ir_3_subset_67,xgb_shap_list_ir_3
236,C15attr,0.7251356,0.52344763,1812.8391,xgb_shap_list_ir_3_subset_67,xgb_shap_list_ir_3
237,D16attr,0.14246729,0.107011974,356.1682,xgb_shap_list_ir_3_subset_67,xgb_shap_list_ir_3
238,E17attr,0.24814573,0.2170464,620.3643,xgb_shap_list_ir_3_subset_67,xgb_shap_list_ir_3
239,F18attr,0.6940873,0.7047786,1735.2183,xgb_shap_list_ir_3_subset_67,xgb_shap_list_ir_3
240,A19attr,0.1631527,0.17107055,407.88174,xgb_shap_list_ir_3_subset_67,xgb_shap_list_ir_3
241,B20attr,0.18604478,0.18558165,465.11194,xgb_shap_list_ir_3_subset_67,xgb_shap_list_ir_3
242,C21attr,0.20075867,0.1445685,501.89667,xgb_shap_list_ir_3_subset_67,xgb_shap_list_ir_3
