,imbalanceRatio,Subset,Indicator,Sorted_Features
30,xgb_shap_list_ir_3,xgb_shap_list_ir_3_subset_102,orderMean,"['E11attr', 'A7attr', 'F18attr', 'B14attr', 'F12attr', 'E17attr', 'C15attr', 'B2attr', 'C9attr', 'D16attr', 'C27attr', 'F30attr', 'A19attr', 'B8attr', 'E23attr', 'Cattr', 'Dattr', 'E29attr', 'D4attr', 'B26attr', 'F24attr', 'A1attr', 'C21attr', 'D22attr', 'E5attr', 'F6attr', 'B20attr', 'D10attr', 'A25attr', 'Eattr', 'C3attr', 'Fattr', 'Battr', 'A13attr', 'Aattr', 'D28attr']"
31,xgb_shap_list_ir_3,xgb_shap_list_ir_3_subset_102,orderStd,"['E11attr', 'B14attr', 'A7attr', 'F12attr', 'F18attr', 'C9attr', 'E23attr', 'Dattr', 'E17attr', 'C15attr', 'B2attr', 'F30attr', 'A19attr', 'F6attr', 'Cattr', 'D16attr', 'C27attr', 'B8attr', 'F24attr', 'E29attr', 'E5attr', 'A1attr', 'B20attr', 'B26attr', 'C21attr', 'D4attr', 'A25attr', 'D10attr', 'D22attr', 'Eattr', 'C3attr', 'Battr', 'Fattr', 'Aattr', 'D28attr', 'A13attr']"
32,xgb_shap_list_ir_3,xgb_shap_list_ir_3_subset_102,orderSum,"['E11attr', 'A7attr', 'F18attr', 'B14attr', 'F12attr', 'E17attr', 'C15attr', 'B2attr', 'C9attr', 'D16attr', 'C27attr', 'F30attr', 'A19attr', 'B8attr', 'E23attr', 'Cattr', 'Dattr', 'E29attr', 'D4attr', 'B26attr', 'F24attr', 'A1attr', 'C21attr', 'D22attr', 'E5attr', 'F6attr', 'B20attr', 'D10attr', 'A25attr', 'Eattr', 'C3attr', 'Fattr', 'Battr', 'A13attr', 'Aattr', 'D28attr']"
33,xgb_shap_list_ir_3,xgb_shap_list_ir_3_subset_98,orderMean,"['E11attr', 'C15attr', 'E17attr', 'F18attr', 'E5attr', 'F12attr', 'C9attr', 'Eattr', 'B14attr', 'A7attr', 'Dattr', 'A13attr', 'D16attr', 'A25attr', 'Fattr', 'B8attr', 'A19attr', 'B20attr', 'A1attr', 'C21attr', 'E29attr', 'F6attr', 'E23attr', 'C3attr', 'Cattr', 'Battr', 'C27attr', 'F30attr', 'B26attr', 'Aattr', 'B2attr', 'D4attr', 'F24attr', 'D28attr', 'D22attr', 'D10attr']"
34,xgb_shap_list_ir_3,xgb_shap_list_ir_3_subset_98,orderStd,"['E11attr', 'C15attr', 'F18attr', 'E5attr', 'E17attr', 'C9attr', 'B14attr', 'F12attr', 'Eattr', 'Dattr', 'A13attr', 'A25attr', 'C3attr', 'D16attr', 'A7attr', 'A19attr', 'F6attr', 'B8attr', 'C21attr', 'Cattr', 'B20attr', 'Fattr', 'E29attr', 'E23attr', 'A1attr', 'C27attr', 'F30attr', 'Battr', 'B26attr', 'D4attr', 'Aattr', 'B2attr', 'D28attr', 'F24attr', 'D22attr', 'D10attr']"
35,xgb_shap_list_ir_3,xgb_shap_list_ir_3_subset_98,orderSum,"['E11attr', 'C15attr', 'E17attr', 'F18attr', 'E5attr', 'F12attr', 'C9attr', 'Eattr', 'B14attr', 'A7attr', 'Dattr', 'A13attr', 'D16attr', 'A25attr', 'Fattr', 'B8attr', 'A19attr', 'B20attr', 'A1attr', 'C21attr', 'E29attr', 'F6attr', 'E23attr', 'C3attr', 'Cattr', 'Battr', 'C27attr', 'F30attr', 'B26attr', 'Aattr', 'B2attr', 'D4attr', 'F24attr', 'D28attr', 'D22attr', 'D10attr']"
36,xgb_shap_list_ir_1,xgb_shap_list_ir_1_subset_100,orderMean,"['F18attr', 'C15attr', 'Aattr', 'Cattr', 'C21attr', 'E23attr', 'E17attr', 'E5attr', 'B14attr', 'D16attr', 'F12attr', 'B20attr', 'B8attr', 'B26attr', 'D10attr', 'B2attr', 'F30attr', 'E11attr', 'Dattr', 'A1attr', 'A7attr', 'C27attr', 'C3attr', 'C9attr', 'D22attr', 'A25attr', 'Battr', 'D4attr', 'E29attr', 'F24attr', 'A13attr', 'A19attr', 'D28attr', 'Fattr', 'F6attr', 'Eattr']"
37,xgb_shap_list_ir_1,xgb_shap_list_ir_1_subset_100,orderStd,"['F18attr', 'C15attr', 'C21attr', 'E23attr', 'E5attr', 'Cattr', 'Aattr', 'D16attr', 'B14attr', 'B2attr', 'D10attr', 'E17attr', 'F12attr', 'B20attr', 'B26attr', 'Dattr', 'F30attr', 'B8attr', 'E11attr', 'A1attr', 'D22attr', 'E29attr', 'A7attr', 'C3attr', 'A13attr', 'C9attr', 'C27attr', 'A25attr', 'Battr', 'D4attr', 'F24attr', 'Eattr', 'A19attr', 'F6attr', 'D28attr', 'Fattr']"
38,xgb_shap_list_ir_1,xgb_shap_list_ir_1_subset_100,orderSum,"['F18attr', 'C15attr', 'Aattr', 'Cattr', 'C21attr', 'E23attr', 'E17attr', 'E5attr', 'B14attr', 'D16attr', 'F12attr', 'B20attr', 'B8attr', 'B26attr', 'D10attr', 'B2attr', 'F30attr', 'E11attr', 'Dattr', 'A1attr', 'A7attr', 'C27attr', 'C3attr', 'C9attr', 'D22attr', 'A25attr', 'Battr', 'D4attr', 'E29attr', 'F24attr', 'A13attr', 'A19attr', 'D28attr', 'Fattr', 'F6attr', 'Eattr']"
39,xgb_shap_list_ir_2,xgb_shap_list_ir_2_subset_22,orderMean,"['A7attr', 'B14attr', 'E17attr', 'B20attr', 'F18attr', 'C15attr', 'C21attr', 'A13attr', 'F12attr', 'Eattr', 'F30attr', 'A19attr', 'F6attr', 'C9attr', 'Cattr', 'E11attr', 'D28attr', 'C3attr', 'A1attr', 'B8attr', 'E23attr', 'Aattr', 'D22attr', 'Battr', 'D10attr', 'Dattr', 'E5attr', 'B2attr', 'Fattr', 'F24attr', 'A25attr', 'D16attr', 'E29attr', 'D4attr', 'B26attr', 'C27attr']"
40,xgb_shap_list_ir_2,xgb_shap_list_ir_2_subset_22,orderStd,"['A7attr', 'B14attr', 'E17attr', 'B20attr', 'C21attr', 'C15attr', 'Eattr', 'F6attr', 'F12attr', 'F18attr', 'Dattr', 'F30attr', 'A13attr', 'Cattr', 'A19attr', 'C9attr', 'Aattr', 'D28attr', 'D10attr', 'C3attr', 'E23attr', 'Battr', 'E5attr', 'D22attr', 'E11attr', 'A1attr', 'E29attr', 'D16attr', 'B8attr', 'A25attr', 'B2attr', 'Fattr', 'F24attr', 'C27attr', 'D4attr', 'B26attr']"
