,imbalanceRatio,Subset,Indicator,Sorted_Features
30,rf_shap_list_ir_1,rf_shap_list_ir_1_subset_65,orderMean,"['A25attr', 'E11attr', 'A13attr', 'F12attr', 'B14attr', 'E23attr', 'A7attr', 'C15attr', 'C27attr', 'E17attr', 'F18attr', 'D16attr', 'E29attr', 'D4attr', 'B20attr', 'B8attr', 'F30attr', 'E5attr', 'B26attr', 'Dattr', 'D10attr', 'C21attr', 'F6attr', 'A1attr', 'F24attr', 'C9attr', 'Aattr', 'D22attr', 'D28attr', 'B2attr', 'Cattr', 'Eattr', 'C3attr', 'Fattr', 'A19attr', 'Battr']"
31,rf_shap_list_ir_1,rf_shap_list_ir_1_subset_65,orderStd,"['A25attr', 'F12attr', 'A1attr', 'E11attr', 'Dattr', 'D4attr', 'B20attr', 'A13attr', 'E17attr', 'Aattr', 'D16attr', 'E29attr', 'A7attr', 'B14attr', 'F18attr', 'F30attr', 'C15attr', 'E5attr', 'E23attr', 'D28attr', 'Cattr', 'B2attr', 'B8attr', 'D22attr', 'C21attr', 'D10attr', 'C27attr', 'B26attr', 'F6attr', 'F24attr', 'C9attr', 'A19attr', 'Eattr', 'C3attr', 'Battr', 'Fattr']"
32,rf_shap_list_ir_1,rf_shap_list_ir_1_subset_65,orderSum,"['A25attr', 'E11attr', 'A13attr', 'F12attr', 'B14attr', 'E23attr', 'A7attr', 'C15attr', 'C27attr', 'E17attr', 'F18attr', 'D16attr', 'E29attr', 'D4attr', 'B20attr', 'B8attr', 'F30attr', 'E5attr', 'B26attr', 'Dattr', 'D10attr', 'C21attr', 'F6attr', 'A1attr', 'F24attr', 'C9attr', 'Aattr', 'D22attr', 'D28attr', 'B2attr', 'Cattr', 'Eattr', 'C3attr', 'Fattr', 'A19attr', 'Battr']"
33,rf_shap_list_ir_4,rf_shap_list_ir_4_subset_13,orderMean,"['E11attr', 'C15attr', 'F18attr', 'B14attr', 'C27attr', 'E17attr', 'F12attr', 'E29attr', 'E5attr', 'D16attr', 'A7attr', 'C21attr', 'A25attr', 'E23attr', 'C9attr', 'A13attr', 'F30attr', 'Aattr', 'B8attr', 'A1attr', 'Dattr', 'C3attr', 'Cattr', 'D28attr', 'D10attr', 'F6attr', 'Fattr', 'B26attr', 'A19attr', 'B2attr', 'B20attr', 'Battr', 'F24attr', 'D4attr', 'Eattr', 'D22attr']"
34,rf_shap_list_ir_4,rf_shap_list_ir_4_subset_13,orderStd,"['E11attr', 'C15attr', 'F18attr', 'F12attr', 'B14attr', 'E29attr', 'C21attr', 'C27attr', 'E17attr', 'E5attr', 'D16attr', 'Dattr', 'A25attr', 'C9attr', 'A13attr', 'A7attr', 'Cattr', 'E23attr', 'F30attr', 'B8attr', 'C3attr', 'Aattr', 'D28attr', 'A1attr', 'B26attr', 'D10attr', 'A19attr', 'Battr', 'Fattr', 'B2attr', 'F6attr', 'B20attr', 'D4attr', 'F24attr', 'D22attr', 'Eattr']"
35,rf_shap_list_ir_4,rf_shap_list_ir_4_subset_13,orderSum,"['E11attr', 'C15attr', 'F18attr', 'B14attr', 'C27attr', 'E17attr', 'F12attr', 'E29attr', 'E5attr', 'D16attr', 'A7attr', 'C21attr', 'A25attr', 'E23attr', 'C9attr', 'A13attr', 'F30attr', 'Aattr', 'B8attr', 'A1attr', 'Dattr', 'C3attr', 'Cattr', 'D28attr', 'D10attr', 'F6attr', 'Fattr', 'B26attr', 'A19attr', 'B2attr', 'B20attr', 'Battr', 'F24attr', 'D4attr', 'Eattr', 'D22attr']"
36,rf_shap_list_ir_2,rf_shap_list_ir_2_subset_78,orderMean,"['C9attr', 'E17attr', 'A25attr', 'C21attr', 'F12attr', 'C15attr', 'E11attr', 'C27attr', 'A13attr', 'Eattr', 'B14attr', 'E23attr', 'B8attr', 'A7attr', 'C3attr', 'F6attr', 'E29attr', 'Dattr', 'D16attr', 'Fattr', 'Cattr', 'Battr', 'F24attr', 'Aattr', 'E5attr', 'F30attr', 'F18attr', 'D4attr', 'D22attr', 'D10attr', 'A1attr', 'B20attr', 'B26attr', 'B2attr', 'D28attr', 'A19attr']"
37,rf_shap_list_ir_2,rf_shap_list_ir_2_subset_78,orderStd,"['C21attr', 'E17attr', 'A25attr', 'C9attr', 'F12attr', 'E11attr', 'Dattr', 'C15attr', 'B14attr', 'B8attr', 'E29attr', 'A13attr', 'A7attr', 'Fattr', 'Cattr', 'E23attr', 'F6attr', 'Eattr', 'C27attr', 'D4attr', 'E5attr', 'D16attr', 'C3attr', 'F30attr', 'F18attr', 'Aattr', 'A1attr', 'Battr', 'F24attr', 'D22attr', 'B26attr', 'D10attr', 'B20attr', 'A19attr', 'D28attr', 'B2attr']"
38,rf_shap_list_ir_2,rf_shap_list_ir_2_subset_78,orderSum,"['C9attr', 'E17attr', 'A25attr', 'C21attr', 'F12attr', 'C15attr', 'E11attr', 'C27attr', 'A13attr', 'Eattr', 'B14attr', 'E23attr', 'B8attr', 'A7attr', 'C3attr', 'F6attr', 'E29attr', 'Dattr', 'D16attr', 'Fattr', 'Cattr', 'Battr', 'F24attr', 'Aattr', 'E5attr', 'F30attr', 'F18attr', 'D4attr', 'D22attr', 'D10attr', 'A1attr', 'B20attr', 'B26attr', 'B2attr', 'D28attr', 'A19attr']"
39,rf_shap_list_ir_5,rf_shap_list_ir_5_subset_35,orderMean,"['E11attr', 'B14attr', 'F12attr', 'C15attr', 'A7attr', 'A13attr', 'F18attr', 'E17attr', 'Aattr', 'E29attr', 'E23attr', 'E5attr', 'B8attr', 'Cattr', 'C27attr', 'A25attr', 'C9attr', 'Eattr', 'F30attr', 'C3attr', 'D10attr', 'F6attr', 'D16attr', 'C21attr', 'B2attr', 'Dattr', 'A1attr', 'Battr', 'B26attr', 'A19attr', 'B20attr', 'D4attr', 'Fattr', 'F24attr', 'D22attr', 'D28attr']"
40,rf_shap_list_ir_5,rf_shap_list_ir_5_subset_35,orderStd,"['F12attr', 'E11attr', 'B14attr', 'Cattr', 'C15attr', 'A7attr', 'F18attr', 'E17attr', 'E5attr', 'Aattr', 'A25attr', 'A13attr', 'E29attr', 'Dattr', 'B8attr', 'C9attr', 'C21attr', 'F30attr', 'C3attr', 'E23attr', 'D10attr', 'F6attr', 'D16attr', 'C27attr', 'Eattr', 'D4attr', 'Battr', 'B2attr', 'A19attr', 'B20attr', 'B26attr', 'D22attr', 'A1attr', 'Fattr', 'D28attr', 'F24attr']"
